brand,model,segment,state,purchase_year,price,fuel_type,engine_cc,avg_daily_usage_km,insurance_status,resale_value
Honda,Shine,Commuter,Tamil Nadu,2017,72050.0,Petrol,120.0,29.9,Active,26937.0
Honda,SP 125,Commuter,Tamil Nadu,2025,102934.0,Petrol,116.0,33.6,Active,87130.0
Honda,Hornet 2.0,Commuter,Rajasthan,2024,70915.0,Petrol,124.0,11.6,Expired,58022.0
Ola Electric,S1 X,Electric,Andhra Pradesh,2025,118402.0,Electric,0.0,19.9,Active,91239.0
Yamaha,R15 V4,Sports,Tamil Nadu,2025,135575.0,Petrol,240.0,31.5,Active,126757.0
Honda,Hornet 2.0,Commuter,Kerala,2018,76220.0,Petrol,122.0,13.5,Active,35432.0
Hero,Glamour,Commuter,Bihar,2022,80339.0,Petrol,114.0,42.9,Active,44069.0
Hero,Glamour,Commuter,Rajasthan,2022,60220.0,Petrol,123.0,37.5,Active,41308.0
Suzuki,Access 125,Commuter,Tamil Nadu,2023,109248.0,Petrol,123.0,52.9,Expired,63001.0
Royal Enfield,Bullet 350,Cruiser,Maharashtra,2022,238685.0,Petrol,349.0,51.0,Expired,160063.0
Hero,Splendor Plus,Commuter,Tamil Nadu,2024,75096.0,Petrol,115.0,27.4,Active,54392.0
Hero,Passion Pro,Commuter,Haryana,2018,88491.0,Petrol,102.0,51.5,Active,33433.0
Honda,Hornet 2.0,Commuter,Uttar Pradesh,2021,93639.0,Petrol,123.0,41.1,Active,59978.0
Bajaj,Pulsar NS200,Sports,Bihar,2020,114274.0,Petrol,188.0,27.2,Active,41813.0
Bajaj,Avenger 160,Sports,Karnataka,2016,78419.0,Petrol,222.0,19.6,Active,16311.0
TVS,Apache RTR 160,Commuter,Maharashtra,2025,82005.0,Petrol,116.0,,Active,72568.0
Hero,Glamour,Commuter,Telangana,2023,75115.0,Petrol,116.0,13.9,Active,47983.0
TVS,Raider 125,Commuter,Maharashtra,2020,90894.0,Petrol,102.0,35.2,Expired,34141.0
TVS,Ntorq 125,Commuter,Punjab,2024,73051.0,Petrol,100.0,43.5,Active,57605.0
Honda,SP 125,Commuter,Rajasthan,2025,91705.0,Petrol,102.0,39.5,Active,77062.0
TVS,Raider 125,Commuter,Maharashtra,2024,98457.0,Petrol,116.0,37.3,Expired,67300.0
Ola Electric,S1 Air,Electric,Andhra Pradesh,2025,107186.0,Electric,0.0,29.0,,
Bajaj,Avenger 160,Sports,West Bengal,2025,131519.0,Petrol,186.0,14.8,Expired,107205.0
Bajaj,CT 100,Sports,Karnataka,2023,133973.0,Petrol,189.0,5.2,Active,81610.0
Honda,Activa 6G,Commuter,Tamil Nadu,2017,97069.0,Petrol,123.0,44.8,Expired,40110.0
Ather,450S,Electric,Delhi,2025,140421.0,Electric,0.0,29.8,Active,128451.0
TVS,Ntorq 125,Commuter,Gujarat,2018,96491.0,PETROL,114.0,45.4,Expired,28827.0
Hero,Xtreme 160R,Commuter,West Bengal,2020,85471.0,Petrol,114.0,41.8,Active,40956.0
Hero,HF Deluxe,Commuter,Gujarat,2022,85742.0,Petrol,120.0,18.8,Expired,49550.0
Bajaj,Pulsar 150,Sports,Maharashtra,2024,130913.0,Petrol,161.0,31.0,None,87286.0
TVS,Sport,Commuter,Tamil Nadu,2019,74807.0,Petrol,116.0,47.8,Active,27609.0
Yamaha,Fascino 125,Sports,Uttar Pradesh,2022,97438.0,Petrol,155.0,16.6,Active,59547.0
Hero,HF Deluxe,Commuter,West Bengal,2018,58734.0,Petrol,114.0,53.4,Active,21640.0
Honda,Unicorn,Commuter,Rajasthan,2019,105981.0,Petrol,111.0,35.6,Expired,48726.0
Honda,SP 125,Commuter,Maharashtra,2022,97389.0,Petrol,100.0,50.4,Active,66614.0
TVS,Sport,Commuter,Kerala,2019,97389.0,Petrol,106.0,40.7,Active,34415.0
Bajaj,CT 100,Sports,Gujarat,2017,108842.0,Petrol,216.0,23.8,Active,26533.0
Yamaha,MT-15,Sports,Uttar Pradesh,2019,185869.0,Petrol,235.0,37.7,Active,80664.0
Bajaj,Platina 110,Sports,Madhya Pradesh,2016,106581.0,Petrol,176.0,18.1,,20817.0
Bajaj,Pulsar 150,Sports,Maharashtra,2019,124311.0,Petrol,200.0,32.8,Expired,39741.0
Hero,Glamour,Commuter,Telangana,2023,73789.0,Petrol,120.0,28.4,Expired,49660.0
Bajaj,Pulsar NS200,Sports,Tamil Nadu,2024,129774.0,Petrol,248.0,30.2,Active,87643.0
Honda,SP 125,Commuter,West Bengal,2017,69411.0,Petrol,107.0,19.7,Active,26838.0
TVS,Sport,Commuter,Uttar Pradesh,2021,100743.0,Petrol,122.0,24.7,Active,50084.0
Honda,Unicorn,Commuter,Bihar,2016,116968.0,Petrol,117.0,26.9,Active,41719.0
Hero,Splendor Plus,Commuter,Maharashtra,2017,85154.0,Petrol,101.0,20.5,Active,25699.0
Honda,Unicorn,Commuter,Bihar,2022,114521.0,Petrol,104.0,58.5,Active,69170.0
Ola Electric,S1 Pro,Electric, Karnataka ,2019,129648.0,Electric,0.0,5.9,Active,15064.0
Hero,HF Deluxe,Commuter,Tamil Nadu,2017,57318.0,Petrol,101.0,28.0,Active,17934.0
TVS,Sport,Commuter,Karnataka,2017,102133.0,Petrol,122.0,32.5,Active,24697.0
Hero,Splendor Plus,Commuter,Andhra Pradesh,2017,83233.0,Petrol,102.0,24.8,None,22600.0
Bajaj,CT 100,Sports,Haryana,2017,97154.0,Petrol,187.0,14.6,Active,24024.0
Yamaha,R15 V4,Sports,Maharashtra,2019,168875.0,Petrol,186.0,34.9,Expired,57499.0
KTM,Duke 200,Sports,Delhi,2025,246835.0,Petrol,229.0,38.9,Active,201497.0
Honda,Activa 6G,Commuter,Maharashtra,2016,97883.0,Petrol,113.0,25.8,Expired,34138.0
TVS,Apache RTR 160,Commuter,West Bengal,2020,107350.0,Petrol,115.0,45.7,Expired,42268.0
TVS,Sport,Commuter,Maharashtra,2018,101642.0,Petrol,107.0,45.3,None,25839.0
Royal Enfield,Bullet 350,Cruiser,Uttar Pradesh,2021,220942.0,Petrol,349.0,43.4,None,142066.0
Bajaj,Platina 110,Sports,Gujarat,2018,103229.0,Petrol,155.0,36.5,Active,30466.0
Honda,SP 125,Commuter,Punjab,2019,108221.0,Petrol,116.0,20.8,Active,55441.0
TVS,Raider 125,Commuter,Gujarat,2021,103091.0,Petrol,104.0,19.8,Active,48885.0
Hero,Splendor Plus,Commuter,West Bengal,2021,93409.0,Petrol,107.0,30.5,Expired,52390.0
Hero,HF Deluxe,Commuter,Tamil Nadu,2024,93183.0,Petrol,121.0,13.8,,68666.0
Ola Electric,S1 Air,Electric,Haryana,2020,107774.0,Electric,0.0,37.5,Active,15677.0
Hero,HF Deluxe,Commuter,Telangana,2016,68490.0,Petrol,122.0,32.2,Expired,17321.0
KTM,RC 200,Sports,Karnataka,2021,242337.0,Petrol,188.0,32.6,Active,80219.0
TVS,Sport,Commuter,Telangana,2021,95309.0,Petrol,117.0,26.5,Active,49800.0
Honda,Unicorn,Commuter,Uttar Pradesh,2025,68035.0,Petrol,121.0,15.9,Active,61646.0
TVS,Raider 125,Commuter,Bihar,2022,68049.0,Petrol,103.0,31.4,Active,37371.0
Honda,Unicorn,Commuter,Punjab,2019,110105.0,Petrol,123.0,62.8,Active,49296.0
Hero,Splendor Plus,Commuter,Gujarat,2017,87142.0,Petrol,109.0,24.3,Active,30967.0
TVS,Ntorq 125,Commuter,Tamil Nadu,2025,93636.0,Petrol,105.0,52.2,Active,77035.0
Hero,Splendor Plus,Commuter,Madhya Pradesh,2018,81569.0,Petrol,112.0,40.6,Active,27912.0
Honda,Unicorn,Commuter,Madhya Pradesh,2023,68917.0,Petrol,115.0,52.2,Expired,45847.0
Honda,SP 125,Commuter,Rajasthan,2021,104993.0,Petrol,112.0,20.5,Expired,61631.0
TVS,Jupiter,Commuter,Tamil Nadu,2022,71112.0,Petrol,113.0,28.4,Active,42156.0
Bajaj,Pulsar NS200,Sports,Uttar Pradesh,2016,122974.0,Petrol,244.0,33.7,Active,25116.0
Honda,Shine,Commuter,Telangana,2023,68448.0,Petrol,120.0,57.8,Active,57094.0
Royal Enfield,Hunter 350,Cruiser,Tamil Nadu,2025,282496.0,Petrol,349.0,8.6,Expired,246603.0
KTM,RC 200,Sports,Maharashtra,2017,182342.0,Petrol,198.0,2.5,Active,25100.0
Hero,HF Deluxe,Commuter,Karnataka,2017,61503.0,Petrol,124.0,34.6,Active,18854.0
Honda,Shine,Commuter,Gujarat,2018,119722.0,Petrol,111.0,37.7,Active,53116.0
Royal Enfield,Meteor 350,Cruiser,Bihar,2024,296775.0,Petrol,349.0,19.4,Active,274715.0
Hero,Glamour,Commuter,Andhra Pradesh,2022,73322.0,Petrol,109.0,21.9,Active,49358.0
Royal Enfield,Hunter 350,Cruiser,Uttar Pradesh,2022,365024.0,Petrol,350.0,38.7,Expired,269612.0
Ola Electric,S1 Air,Electric,Telangana,2022,101363.0,Electric,0.0,22.2,Expired,26852.0
TVS,Ntorq 125,Commuter,Uttar Pradesh,2017,67343.0,Petrol,117.0,16.4,Active,16405.0
Bajaj,CT 100,Sports,Rajasthan,2023,101424.0,Petrol,170.0,21.7,None,52848.0
Hero,Glamour,Commuter,Uttar Pradesh,2023,82433.0,Petrol,122.0,35.3,Active,55788.0
Bajaj,CT 100,Sports,Uttar Pradesh,2023,116797.0,Petrol,152.0,27.9,Active,70083.0
Honda,Shine,Commuter,Telangana,2021,66820.0,Petrol,102.0,50.4,Active,41788.0
Honda,SP 125,Commuter,Madhya Pradesh,2016,90403.0,Petrol,125.0,37.3,Active,32333.0
Ola Electric,S1 X,Electric,Uttar Pradesh,2022,137809.0,Electric,0.0,29.7,Active,39319.0
Honda,Hornet 2.0,Commuter,Punjab,2022,117486.0,Petrol,118.0,40.7,Active,88776.0
Hero,Xtreme 160R,Commuter,Tamil Nadu,2021,69545.0,Petrol,102.0,20.8,Active,36234.0
Suzuki,Burgman Street,Commuter,Karnataka,2022,80565.0,Petrol,123.0,24.4,Active,40301.0
Honda,Unicorn,Commuter,Andhra Pradesh,2021,98367.0,Petrol,118.0,41.9,Active,55734.0
Royal Enfield,Hunter 350,Cruiser,Tamil Nadu,2024,197445.0,Petrol,349.0,30.8,Expired,165392.0
Honda,SP 125,Commuter,Kerala,2021,72584.0,Petrol,102.0,37.4,Active,43885.0
Ola Electric,S1 Pro,Electric,Andhra Pradesh,2017,106592.0,Electric,0.0,35.7,Active,8527.0
Hero,Splendor Plus,Commuter,Punjab,2019,85077.0,Petrol,104.0,33.1,Active,35897.0
Honda,Activa 6G,Commuter,Karnataka,2017,66826.0,Petrol,112.0,32.5,Active,30088.0
KTM,RC 200,Sports,Haryana,2023,197085.0,Petrol,206.0,26.2,Active,96273.0
Ather,450S,Electric,Maharashtra,2022,156477.0,Electric,0.0,14.2,Expired,47390.0
Hero,HF Deluxe,Commuter,Rajasthan,2023,76003.0,Petrol,120.0,17.9,Active,50477.0
TVS,Raider 125,Commuter,Uttar Pradesh,2016,81351.0,Petrol,104.0,20.3,,18366.0
Hero,Splendor Plus,Commuter,Madhya Pradesh,2016,88531.0,Petrol,114.0,45.8,Active,26143.0
Suzuki,Access 125,Commuter,Tamil Nadu,2016,108713.0,Petrol,124.0,39.4,Active,20077.0
Yamaha,MT-15,Sports,Andhra Pradesh,2024,111262.0,Petrol,218.0,18.8,Expired,83263.0
Yamaha,Fascino 125,Sports,Karnataka,2024,139585.0,Petrol,162.0,25.0,Expired,101736.0
TVS,Raider 125,Commuter,Bihar,2017,65378.0,Petrol,113.0,54.3,Active,17495.0
TVS,Apache RTR 160,Commuter,Rajasthan,2018,89354.0,Petrol,101.0,38.0,Active,31197.0
Ather,Rizta,Electric,Madhya Pradesh,2021,150088.0,Electric,0.0,38.1,Active,35826.0
TVS,Raider 125,Commuter,Rajasthan,2016,96624.0,Petrol,113.0,20.8,Active,20450.0
Hero,Xtreme 160R,Commuter,Telangana,2017,82108.0,Petrol,108.0,37.5,Active,26454.0
Bajaj,Avenger 160,Sports,Uttar Pradesh,2016,90596.0,Petrol,180.0,36.4,Active,16856.0
TVS,Jupiter,Commuter,Tamil Nadu,2016,61428.0,Petrol,117.0,33.8,Active,12705.0
Hero,Xtreme 160R,Commuter,Maharashtra,2017,76178.0,Petrol,100.0,25.9,None,20997.0
Bajaj,Platina 110,Sports,Bihar,2019,139903.0,Petrol,191.0,19.8,Active,50470.0
Hero,Xtreme 160R,Commuter,Karnataka,2023,62461.0,Petrol,125.0,27.2,Active,46035.0
Bajaj,Pulsar 150,Sports,Karnataka,2024,140076.0,Petrol,183.0,6.7,Active,105669.0
Honda,Shine,Commuter,Kerala,2022,76743.0,Petrol,111.0,39.5,Active,49956.0
Yamaha,R15 V4,Sports,Karnataka,2023,179264.0,Petrol,158.0,19.7,None,107504.0
Honda,Unicorn,Commuter,Gujarat,2017,107053.0,Petrol,101.0,12.7,Active,40731.0
Hero,Xtreme 160R,Commuter,Maharashtra,2021,72822.0,Petrol,104.0,32.1,Active,41740.0
KTM,Duke 200,Sports,Telangana,2016,188187.0,Petrol,225.0,17.1,Active,21566.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2024,74018.0,Petrol,122.0,43.4,Active,59628.0
Honda,Shine,Commuter,Telangana,2020,115891.0,Petrol,106.0,44.8,Active,60467.0
Hero,HF Deluxe,Commuter,Madhya Pradesh,2020,57761.0,Petrol,109.0,49.2,Expired,25865.0
Suzuki,Burgman Street,Commuter,Uttar Pradesh,2023,117309.0,Petrol,103.0,27.6,Active,75741.0
Ather,450X,Electric,Gujarat,2022,133114.0,Electric,0.0,45.4,Active,42579.0
Yamaha,R15 V4,Sports,Punjab,2025,173159.0,Petrol,152.0,,Active,158881.0
Bajaj,CT 100,Sports,Punjab,2019,145046.0,Petrol,226.0,18.1,Active,45183.0
Yamaha,Fascino 125,Sports,Kerala,2025,175584.0,Petrol,155.0,25.2,Active,174829.0
Bajaj,Pulsar NS200,Sports,Uttar Pradesh,2017,111484.0,Petrol,222.0,15.1,Active,26437.0
Honda,Hornet 2.0,Commuter,Uttar Pradesh,2016,74399.0,Petrol,116.0,47.3,Active,27792.0
Suzuki,Burgman Street,Commuter,Rajasthan,2018,122107.0,Petrol,102.0,33.2,Active,31173.0
Yamaha,FZ-S FI,Sports,Madhya Pradesh,2023,181354.0,Petrol,220.0,29.2,Expired,105337.0
Suzuki,Access 125,Commuter,West Bengal,2024,81955.0,Petrol,105.0,36.7,Active,57469.0
TVS,Ntorq 125,Commuter,Uttar Pradesh,2021,87170.0,Petrol,114.0,48.8,Active,41947.0
KTM,RC 200,Sports,Telangana,2021,283414.0,Petrol,198.0,24.8,Active,93607.0
Hero,Splendor Plus,Commuter,Maharashtra,2022,87126.0,Petrol,122.0,14.6,Expired,50460.0
Ola Electric,S1 X,Electric,Uttar Pradesh,2016,122054.0,Electric,0.0,47.7,Active,9764.0
Bajaj,Pulsar NS200,Sports,Tamil Nadu,2017,114287.0,Petrol,234.0,23.1,Active,26768.0
TVS,Raider 125,Commuter,Rajasthan,2016,91550.0,Petrol,117.0,50.0,Active,20368.0
Bajaj,Avenger 160,Sports,Maharashtra,2017,97764.0,Petrol,169.0,29.0,Active,21561.0
Hero,Passion Pro,Commuter,West Bengal,2020,74749.0,Petrol,118.0,49.1,Active,36790.0
Ather,Rizta,Electric,Maharashtra,2023,115862.0,Electric,0.0,24.1,Active,49081.0
Honda,Hornet 2.0,Commuter,Andhra Pradesh,2022,91466.0,Petrol,114.0,25.4,,55944.0
Honda,SP 125,Commuter,Gujarat,2017,93769.0,Petrol,104.0,53.3,None,34720.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2022,69007.0,Petrol,118.0,35.6,Expired,36550.0
Ola Electric,S1 Pro,Electric,Kerala,2021,137345.0,Electric,0.0,31.2,Active,28391.0
Honda,Shine,Commuter,Bihar,2019,93424.0,Petrol,122.0,24.9,None,39064.0
TVS,Sport,Commuter,Rajasthan,2019,84598.0,Petrol,123.0,33.4,Expired,29329.0
Bajaj,Platina 110,Sports,Madhya Pradesh,2016,149812.0,Petrol,169.0,17.0,Expired,29051.0
Bajaj,Pulsar 150,Sports,Kerala,2025,120832.0,Petrol,244.0,30.5,,100215.0
Royal Enfield,Classic 350,Cruiser,Tamil Nadu,2022,187598.0,Petrol,350.0,42.3,Active,139546.0
Honda,SP 125,Commuter,Andhra Pradesh,2024,65671.0,Petrol,109.0,58.2,Active,53367.0
TVS,Raider 125,Commuter,Madhya Pradesh,2021,108741.0,Petrol,122.0,19.3,Expired,48221.0
TVS,Raider 125,Commuter,Tamil Nadu,2020,109989.0,Petrol,125.0,45.4,Active,43447.0
Hero,Passion Pro,Commuter,Tamil Nadu,2020,57869.0,Petrol,119.0,25.4,Active,26774.0
KTM,Duke 390,Sports,Andhra Pradesh,2019,170508.0,Petrol,159.0,,Active,35304.0
Bajaj,Pulsar 150,Sports,Maharashtra,2023,77302.0,Petrol,153.0,24.0,Active,51357.0
Hero,Splendor Plus,Commuter,Maharashtra,2023,80712.0,Petrol,124.0,15.0,Active,59310.0
Hero,Splendor Plus,Commuter,Bihar,2023,64179.0,Petrol,103.0,16.8,Active,44678.0
Honda,Shine,Commuter,Bihar,2018,89308.0,Petrol,113.0,47.4,Active,34720.0
KTM,Duke 200,Sports,Telangana,2016,310463.0,Petrol,217.0,29.4,Active,33004.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2019,64097.0,Petrol,100.0,23.5,Expired,24686.0
TVS,Jupiter,Commuter,Bihar,2018,65462.0,Petrol,120.0,44.3,Active,20260.0
Royal Enfield,Classic 350,Cruiser,Rajasthan,2023,360330.0,Petrol,349.0,33.7,Active,280595.0
Ola Electric,S1 Air,Electric,Uttar Pradesh,2024,129848.0,Electric,0.0,40.0,Active,66626.0
TVS,Apache RTR 160,Commuter,Karnataka,2019,102380.0,Petrol,115.0,49.1,Active,35242.0
Bajaj,CT 100,Sports,Telangana,2021,135824.0,Petrol,233.0,18.2,Expired,61354.0
Honda,Unicorn,Commuter,Karnataka,2017,74543.0,Petrol,114.0,35.6,Active,29016.0
Hero,HF Deluxe,Commuter,Karnataka,2016,55783.0,Petrol,116.0,33.9,Expired,14922.0
TVS,Raider 125,Commuter,West Bengal,2021,98893.0,Petrol,105.0,50.1,Active,44257.0
Bajaj,CT 100,Sports,Maharashtra,2016,112180.0,Petrol,176.0,31.3,Active,23540.0
Honda,SP 125,Commuter,Uttar Pradesh,2021,77140.0,Petrol,122.0,34.8,Active,47722.0
KTM,Duke 200,Sports,Odisha,2020,181385.0,Petrol,216.0,18.6,Expired,42358.0
TVS,Jupiter,Commuter,Karnataka,2020,102723.0,Petrol,108.0,15.6,Expired,39871.0
Bajaj,Avenger 160,Sports,Gujarat,2022,122018.0,Petrol,195.0,22.9,Active,62913.0
Honda,Unicorn,Commuter,Bihar,2018,89316.0,Petrol,113.0,22.2,Active,39536.0
Hero,Splendor Plus,Commuter,Rajasthan,2016,93574.0,Petrol,116.0,,Active,29003.0
Honda,SP 125,Commuter,West Bengal,2022,102784.0,Petrol,119.0,21.4,Expired,70025.0
Honda,Activa 6G,Commuter, Punjab ,2017,110592.0,Petrol,119.0,36.7,Expired,42198.0
TVS,Sport,Commuter,Rajasthan,2019,89291.0,Petrol,115.0,36.6,Expired,33371.0
Ather,450X,Electric,Tamil Nadu,2023,130603.0,Electric,0.0,38.1,Active,55285.0
Ather,450S,Electric,Maharashtra,2016,126921.0,Electric,0.0,4.3,Expired,10154.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2025,75940.0,Petrol,108.0,38.6,Active,77349.0
Bajaj,Platina 110,Sports,Maharashtra,2019,125096.0,Petrol,161.0,17.5,Active,42740.0
Bajaj,CT 100,Sports,Maharashtra,2022,82449.0,Petrol,187.0,40.4,Active,47287.0
TVS,Ntorq 125,Commuter,Gujarat,2021,88496.0,Petrol,122.0,53.5,None,41246.0
Hero,Xtreme 160R,Commuter,Rajasthan,2021,74207.0,Petrol,114.0,45.9,Active,40676.0
Bajaj,Pulsar NS200,Sports,Gujarat,2025,131735.0,Petrol,196.0,27.5,Expired,115507.0
Honda,Shine,Commuter,West Bengal,2021,94038.0,Petrol,107.0,50.9,Active,59082.0
Suzuki,Access 125,Commuter,Rajasthan,2022,113633.0,Petrol,108.0,34.8,Active,63438.0
TVS,Apache RTR 160,Commuter,Uttar Pradesh,2016,86932.0,Petrol,111.0,48.5,Active,22134.0
Hero,Xtreme 160R,Commuter,West Bengal,2025,87963.0,Petrol,112.0,43.3,Active,80257.0
Honda,Unicorn,Commuter,Odisha,2020,99160.0,Petrol,112.0,21.8,Active,52210.0
TVS,Apache RTR 160,Commuter,Rajasthan,2021,77700.0,Petrol,101.0,46.9,Active,39388.0
Yamaha,R15 V4,Sports,Tamil Nadu,2020,166714.0,Petrol,238.0,17.5,Active,
Ather,Rizta,Electric,Rajasthan,2020,133637.0,Electric,0.0,30.1,Active,25634.0
Hero,Glamour,Commuter,Andhra Pradesh,2023,65464.0,Petrol,108.0,37.7,Active,44991.0
Hero,Passion Pro,Commuter,Delhi,2020,86661.0,Petrol,114.0,25.4,Active,41444.0
Hero,HF Deluxe,Commuter,Karnataka,2017,68270.0,Petrol,120.0,37.8,Active,23162.0
Hero,Splendor Plus,Commuter,Madhya Pradesh,2019,64155.0,Petrol,101.0,24.1,Expired,26114.0
TVS,Jupiter,Commuter,Telangana,2020,104810.0,Petrol,102.0,26.4,Expired,42336.0
Honda,Unicorn,Commuter,Uttar Pradesh,2019,65416.0,Petrol,112.0,58.7,Expired,26875.0
Bajaj,Avenger 160,Sports,Karnataka,2019,108885.0,Petrol,184.0,29.9,Active,34647.0
Hero,Xtreme 160R,Commuter,Tamil Nadu,2020,63033.0,Petrol,101.0,19.3,Active,30083.0
Hero,Xtreme 160R,Commuter,Karnataka,2024,87287.0,Petrol,112.0,60.5,Active,80479.0
Honda,SP 125,Commuter,Andhra Pradesh,2025,80656.0,Petrol,112.0,36.2,Active,69605.0
Honda,Unicorn,Commuter,Kerala,2025,68945.0,Petrol,110.0,23.1,Expired,63115.0
TVS,Apache RTR 160,Commuter,Karnataka,2016,81238.0,Petrol,103.0,19.4,Active,21336.0
Honda,SP 125,Commuter,Maharashtra,2016,66944.0,Petrol,125.0,48.8,Active,23543.0
TVS,Jupiter,Commuter,Rajasthan,2021,60848.0,Petrol,122.0,23.0,Expired,29222.0
Honda,Unicorn,Commuter,West Bengal,2024,115977.0,Petrol,120.0,23.9,Active,99093.0
Hero,HF Deluxe,Commuter,Andhra Pradesh,2022,73236.0,Petrol,124.0,38.5,Active,46627.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2018,56795.0,Petrol,114.0,48.5,Active,21474.0
KTM,Duke 390,Sports,Madhya Pradesh,2017,193356.0,Petrol,201.0,27.8,Active,25447.0
Bajaj,Avenger 160,Sports,Punjab,2025,109012.0,Petrol,200.0,14.6,Active,89468.0
Bajaj,Platina 110,Sports,Gujarat,2018,108640.0,Petrol,226.0,21.2,Active,28331.0
Hero,Xtreme 160R,Commuter,Kerala,2022,61522.0,Petrol,102.0,,Expired,36866.0
Honda,Unicorn,Commuter,Telangana,2020,111832.0,Petrol,125.0,46.2,Expired,58470.0
Suzuki,Gixxer,Commuter,Tamil Nadu,2025,105408.0,Petrol,124.0,42.8,Active,97149.0
Honda,SP 125,Commuter,Odisha,2017,118532.0,Petrol,102.0,36.0,Active,43997.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2017,85665.0,Petrol,120.0,33.4,Expired,25212.0
Ather,450X,Electric,Telangana,2021,114183.0,Electric,0.0,22.3,Active,27100.0
Bajaj,Platina 110,Sports,Maharashtra,2024,92909.0,Petrol,175.0,27.3,Active,74946.0
Hero,Glamour,Commuter,Karnataka,2025,74817.0,Petrol,106.0,14.4,Active,72830.0
Hero,Splendor Plus,Commuter,Rajasthan,2021,92797.0,Petrol,103.0,28.6,Active,50840.0
Suzuki,Gixxer,Commuter,Tamil Nadu,2016,81750.0,Petrol,100.0,26.7,Active,13712.0
Honda,Activa 6G,Commuter,Telangana,2016,116319.0,Petrol,123.0,43.7,Active,41311.0
Suzuki,Burgman Street,Commuter,Bihar,2018,76643.0,Petrol,107.0,17.5,Active,20068.0
Hero,Passion Pro,Commuter,Andhra Pradesh,2016,88997.0,Petrol,105.0,45.7,Expired,25991.0
Bajaj,Platina 110,Sports,Uttar Pradesh,2024,76846.0,Petrol,206.0,13.5,Active,59600.0
Honda,Shine,Commuter,Rajasthan,2024,104867.0,Petrol,101.0,37.9,Expired,78094.0
TVS,Raider 125,Commuter,Tamil Nadu,2020,89496.0,Petrol,120.0,19.1,Expired,38928.0
Hero,HF Deluxe,Commuter,Odisha,2020,60982.0,Petrol,121.0,47.6,None,27579.0
TVS,Apache RTR 160,Commuter,Madhya Pradesh,2025,70887.0,Petrol,121.0,55.6,Active,69312.0
Hero,Splendor Plus,Commuter,Gujarat,2024,56134.0,Petrol,106.0,44.5,Active,49362.0
Ola Electric,S1 Air,Electric,West Bengal,2024,120007.0,Electric,0.0,38.8,None,56764.0
Bajaj,Avenger 160,Sports,Maharashtra,2019,88213.0,Petrol,230.0,39.6,Active,29251.0
Hero,Xtreme 160R,Commuter,Tamil Nadu,2021,75222.0,Petrol,125.0,31.4,Active,41978.0
KTM,Duke 200,Sports,Karnataka,2024,194656.0,Petrol,153.0,47.4,Active,130763.0
Bajaj,Avenger 160,Sports,Karnataka,2018,83813.0,Petrol,243.0,31.0,Active,23893.0
Honda,Unicorn,Commuter,Kerala,2021,116699.0,Petrol,108.0,36.0,Expired,67397.0
Royal Enfield,Hunter 350,Cruiser,Tamil Nadu,2024,357049.0,Petrol,350.0,23.3,Active,313720.0
Bajaj,CT 100,Sports,Rajasthan,2021,127637.0,Petrol,210.0,11.1,Active,56528.0
Honda,SP 125,Commuter,West Bengal,2019,96554.0,Petrol,121.0,45.9,Active,46704.0
Yamaha,MT-15,Sports,Rajasthan,2022,109832.0,Petrol,159.0,25.6,Expired,57578.0
KTM,RC 200,Sports,Bihar,2018,223385.0,Petrol,165.0,41.3,Active,35112.0
TVS,Jupiter,Commuter,Uttar Pradesh,2024,91708.0,Petrol,124.0,55.2,None,62181.0
Hero,Passion Pro,Commuter,Rajasthan,2022,61834.0,Petrol,101.0,44.5,Active,38253.0
Bajaj,Pulsar NS200,Sports,Maharashtra,2018,119012.0,Petrol,212.0,28.2,Active,33524.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2018,79401.0,Petrol,109.0,44.3,Active,29471.0
Hero,Splendor Plus,Commuter,Rajasthan,2019,65280.0,Petrol,108.0,44.9,Active,29065.0
Honda,Unicorn,Commuter,Andhra Pradesh,2025,102032.0,Petrol,103.0,66.3,Active,96083.0
Honda,Activa 6G,Commuter,Andhra Pradesh,2018,88116.0,Petrol,113.0,27.5,Expired,34878.0
TVS,Raider 125,Commuter,Uttar Pradesh,2025,74848.0,Petrol,120.0,51.6,Active,64157.0
Ather,450S,Electric,Maharashtra,2020,145414.0,Electric,0.0,7.6,,23970.0
Bajaj,Pulsar NS200,Sports,Maharashtra,2017,102399.0,Petrol,232.0,18.4,Expired,23573.0
Hero,Xtreme 160R,Commuter,West Bengal,2024,88082.0,Petrol,116.0,32.3,Active,62580.0
Bajaj,Pulsar 150,Sports,Haryana,2025,104672.0,Petrol,216.0,11.7,Active,94859.0
TVS,Raider 125,Commuter,Uttar Pradesh,2022,77540.0,Petrol,110.0,29.1,Active,42885.0
Bajaj,Avenger 160,Sports,Karnataka,2022,112777.0,Petrol,193.0,31.8,Expired,61240.0
Bajaj,Pulsar NS200,Sports,Madhya Pradesh,2018,148751.0,Petrol,248.0,23.3,Active,44799.0
